#  Table F110W_filter.tab  Thu 14:41:52 08-May-2014
#      WAVELENGTH      THROUGHPUT
#           angstroms                
     10582.25       0.4855866
     10583.11       0.4854714
     10583.96        0.485351
     10584.82       0.4852293
     10585.68       0.4851075
     10586.54       0.4849856
     10587.39       0.4848652
     10588.26        0.484742
     10589.11       0.4846216
     10589.97       0.4844997
     10590.83       0.4843777
     10591.69       0.4842559
     10592.55       0.4841337
     10593.41       0.4840381
     10594.27       0.4839604
     10595.13       0.4838829
     10595.99       0.4838052
     10596.86       0.4837279
     10597.72       0.4836501
     10598.58       0.4835726
     10599.43        0.483496
     10600.29       0.4834173
     10601.15       0.4833366
     10602.01       0.4832558
     10602.86       0.4831761
     10603.72       0.4831057
     10604.58       0.4830355
     10605.45       0.4829654
     10606.31       0.4828953
     10607.17       0.4828252
     10608.03       0.4827553
     10608.89       0.4826852
     10609.75       0.4826152
     10610.62       0.4825452
     10611.48        0.482475
     10612.34       0.4824048
      10613.2       0.4823455
     10614.07       0.4823068
     10614.92       0.4822687
     10615.78       0.4822301
     10616.64       0.4821914
     10617.49       0.4821534
     10618.36       0.4821146
     10619.22        0.482076
     10620.08       0.4820374
     10620.94       0.4819987
     10621.81       0.4819599
     10622.67       0.4819212
     10623.53       0.4819117
      10624.4       0.4819135
     10625.26       0.4819153
     10626.12       0.4819172
     10626.99        0.481919
     10627.85       0.4819207
      10628.7       0.4819226
     10629.56       0.4819244
     10630.43       0.4819262
     10631.29       0.4819281
     10632.16       0.4819297
     10633.02       0.4819345
     10633.87       0.4819595
     10634.74       0.4819847
      10635.6         0.48201
     10636.46       0.4820351
     10637.33       0.4820605
     10638.19       0.4820856
     10639.06       0.4821109
     10639.92       0.4821362
     10640.79       0.4821612
     10641.64       0.4821861
     10642.52       0.4822116
     10643.38       0.4822555
     10644.23       0.4823148
      10645.1       0.4823748
     10645.96       0.4824348
     10646.82       0.4824942
     10647.68       0.4825541
     10648.55       0.4826142
     10649.41       0.4826743
     10650.28       0.4827344
     10651.14       0.4827943
     10652.01       0.4828545
     10652.87       0.4829146
     10653.74       0.4829998
     10654.59       0.4830851
     10655.47       0.4831731
     10656.34       0.4832595
     10657.19        0.483345
     10658.06       0.4834317
     10658.92       0.4835182
     10659.79       0.4836048
     10660.65       0.4836915
     10661.52       0.4837783
     10662.39       0.4838649
     10663.24       0.4839587
     10664.11       0.4840677
     10664.97       0.4841767
     10665.84       0.4842857
     10666.71       0.4843948
     10667.57       0.4845039
     10668.43       0.4846116
     10669.31        0.484722
     10670.17       0.4848311
     10671.03       0.4849388
      10671.9        0.485048
     10672.76        0.485157
     10673.63       0.4853007
      10674.5        0.485452
     10675.37        0.485603
     10676.23       0.4857545
     10677.09       0.4859036
     10677.96        0.486055
     10678.82       0.4862064
     10679.69       0.4863579
     10680.56       0.4865326
     10681.43       0.4867204
      10682.3       0.4869082
     10683.16       0.4870953
     10684.02       0.4872784
      10684.9       0.4874667
     10685.77       0.4876524
     10686.62       0.4878357
     10687.49       0.4880215
     10688.36       0.4882075
     10689.23       0.4883932
      10690.1       0.4885752
     10690.97       0.4887248
     10691.82       0.4888724
     10692.69       0.4890221
     10693.56       0.4891697
     10694.43       0.4893168
      10695.3       0.4894637
     10696.17       0.4896108
     10697.03       0.4897562
     10697.89       0.4899033
     10698.78       0.4900524
     10699.64       0.4901995
      10700.5       0.4903447
     10701.37       0.4904921
     10702.24        0.490639
     10703.11        0.490786
     10703.98       0.4909315
     10704.85       0.4910768
     10705.72       0.4912223
     10706.59       0.4913678
     10707.46       0.4915133
     10708.32       0.4916567
     10709.19       0.4918024
     10710.06       0.4919478
     10710.93       0.4920933
      10711.8        0.492239
     10712.67       0.4923846
     10713.53       0.4925169
      10714.4        0.492646
     10715.27       0.4927752
     10716.14       0.4929046
     10717.01       0.4930336
     10717.88        0.493163
     10718.75       0.4932923
     10719.62       0.4934215
     10720.49       0.4935508
     10721.35       0.4936784
     10722.24       0.4938096
     10723.11        0.493935
     10723.97       0.4940425
     10724.84       0.4941518
     10725.71       0.4942607
     10726.58       0.4943698
     10727.45       0.4944788
     10728.32       0.4945882
     10729.18       0.4946958
     10730.06       0.4948049
     10730.93       0.4949141
      10731.8       0.4950233
     10732.67       0.4951328
     10733.54       0.4952292
      10734.4       0.4953186
     10735.28        0.495409
     10736.16       0.4955009
     10737.02       0.4955907
     10737.89       0.4956811
     10738.77       0.4957715
     10739.64       0.4958625
     10740.51       0.4959533
     10741.38       0.4960438
     10742.26       0.4961345
     10743.13       0.4962212
     10743.99       0.4962909
     10744.86        0.496362
     10745.74       0.4964332
     10746.61       0.4965038
     10747.48       0.4965747
     10748.36       0.4966454
     10749.23       0.4967166
      10750.1       0.4967875
     10750.96       0.4968575
     10751.85       0.4969293
     10752.72       0.4970005
     10753.58       0.4970465
     10754.46        0.497085
     10755.33       0.4971231
     10756.21       0.4971615
     10757.08       0.4971998
     10757.95       0.4972379
     10758.82       0.4972757
     10759.69       0.4973139
     10760.57       0.4973522
     10761.44       0.4973906
     10762.31       0.4974291
     10763.19       0.4974602
     10764.05       0.4974712
     10764.93       0.4974825
     10765.81       0.4974941
     10766.67       0.4975052
     10767.55       0.4975163
     10768.42       0.4975279
      10769.3       0.4975391
     10770.17       0.4975504
     10771.05       0.4975618
     10771.92       0.4975732
      10772.8       0.4975845
     10773.68       0.4975696
     10774.54       0.4975498
     10775.41       0.4975296
     10776.29       0.4975092
     10777.15       0.4974893
     10778.03        0.497469
     10778.91       0.4974487
     10779.78       0.4974284
     10780.66       0.4974082
     10781.53       0.4973882
     10782.41       0.4973682
     10783.29       0.4973405
     10784.16       0.4973007
     10785.04       0.4972605
     10785.91       0.4972206
     10786.79       0.4971805
     10787.67       0.4971402
     10788.53       0.4971009
     10789.41       0.4970609
      10790.3       0.4970204
     10791.16        0.496981
     10792.04        0.496941
     10792.92       0.4969009
     10793.78       0.4968461
     10794.66       0.4967893
     10795.55       0.4967319
     10796.41       0.4966759
     10797.29       0.4966192
     10798.17       0.4965624
     10799.04       0.4965055
     10799.92       0.4964488
      10800.8       0.4963941
     10801.68       0.4963395
     10802.55       0.4962848
     10803.43       0.4962223
      10804.3       0.4961536
     10805.17        0.496084
     10806.05       0.4960143
     10806.92       0.4959454
      10807.8       0.4958758
     10808.67       0.4958061
     10809.55       0.4957363
     10810.43       0.4956668
     10811.31       0.4955972
     10812.19       0.4955277
     10813.07       0.4954591
     10813.95       0.4953974
     10814.82       0.4953357
      10815.7       0.4952739
     10816.58       0.4952123
     10817.46       0.4951505
     10818.34       0.4950888
     10819.21       0.4950278
     10820.09       0.4949661
     10820.96       0.4949044
     10821.84       0.4948429
     10822.72       0.4947812
     10823.59       0.4947221
     10824.47       0.4946629
     10825.35       0.4946036
     10826.23       0.4945444
     10827.11        0.494485
     10827.99       0.4944257
     10828.87       0.4943664
     10829.75       0.4943069
     10830.63       0.4942477
     10831.51       0.4941885
     10832.39       0.4941292
     10833.27       0.4940726
     10834.15       0.4940211
     10835.02       0.4939703
      10835.9       0.4939187
     10836.78       0.4938672
     10837.66       0.4938158
     10838.54       0.4937642
     10839.41       0.4937133
     10840.29       0.4936618
     10841.17       0.4936103
     10842.05        0.493559
     10842.93       0.4935078
     10843.81       0.4934699
     10844.69       0.4934328
     10845.58       0.4933954
     10846.46       0.4933581
     10847.34       0.4933208
     10848.22       0.4932836
      10849.1       0.4932465
     10849.97       0.4932096
     10850.85       0.4931726
     10851.73       0.4931355
      10852.6       0.4930987
     10853.48       0.4930752
     10854.38        0.493061
     10855.25       0.4930471
     10856.13        0.493033
     10857.01       0.4930191
     10857.89       0.4930051
     10858.78       0.4929911
     10859.66       0.4929771
     10860.54       0.4929861
     10861.42       0.4930097
     10862.31       0.4930333
     10863.18       0.4930592
     10864.07       0.4930949
     10864.95         0.49313
     10865.84       0.4931653
     10866.71       0.4931999
     10867.59       0.4932352
     10868.47       0.4932705
     10869.35       0.4933051
     10870.23       0.4933307
     10871.11       0.4933286
       10872.       0.4933267
     10872.88       0.4933246
     10873.76       0.4933427
     10874.65       0.4933634
     10875.53       0.4933839
     10876.41       0.4934044
     10877.28       0.4934246
     10878.18       0.4934454
     10879.06       0.4934661
     10879.94       0.4934864
     10880.82       0.4935072
      10881.7       0.4935279
     10882.58       0.4935483
     10883.47       0.4935842
     10884.36       0.4936315
     10885.23       0.4936785
     10886.11       0.4937258
       10887.       0.4937733
     10887.88       0.4938208
     10888.77       0.4938682
     10889.65       0.4939156
     10890.54       0.4939633
     10891.42       0.4940111
     10892.31       0.4940588
     10893.18       0.4941086
     10894.07       0.4941679
     10894.96       0.4942278
     10895.83       0.4942862
     10896.72       0.4943456
     10897.61       0.4944047
     10898.48       0.4944633
     10899.37       0.4945225
     10900.25       0.4945821
     10901.14       0.4946415
     10902.02       0.4947008
     10902.91       0.4947605
     10903.79       0.4948279
     10904.68       0.4948964
     10905.57       0.4949648
     10906.45       0.4950334
     10907.33       0.4951007
     10908.22       0.4951702
     10909.11       0.4952388
     10909.99       0.4953062
     10910.87       0.4953751
     10911.76       0.4954437
     10912.64       0.4955125
     10913.53       0.4955886
     10914.42       0.4956689
     10915.29       0.4957484
     10916.18       0.4958286
     10917.07       0.4959092
     10917.95       0.4959898
     10918.84       0.4960703
     10919.73       0.4961509
      10920.6       0.4962305
     10921.49       0.4963113
     10922.39       0.4963932
     10923.27       0.4964742
     10924.15       0.4965588
     10925.04       0.4966428
     10925.93       0.4967273
     10926.82       0.4968116
      10927.7        0.496896
     10928.59       0.4969804
     10929.48        0.497065
     10930.37       0.4971494
     10931.24        0.497233
     10932.13       0.4973177
     10933.02       0.4974025
     10933.91       0.4974844
      10934.8       0.4975661
     10935.69       0.4976477
     10936.56       0.4977285
     10937.45       0.4978104
     10938.34       0.4978922
     10939.23       0.4979739
     10940.12       0.4980559
     10941.01        0.498138
     10941.88       0.4982191
     10942.78       0.4983023
     10943.67       0.4983756
     10944.55       0.4984454
     10945.44       0.4985162
     10946.33       0.4985866
     10947.22       0.4986574
     10948.11       0.4987279
       10949.       0.4987986
     10949.89       0.4988695
     10950.76       0.4989392
     10951.65       0.4990102
     10952.56       0.4990822
     10953.43       0.4991458
     10954.32       0.4992032
     10955.21       0.4992608
      10956.1       0.4993183
     10956.99       0.4993761
     10957.88       0.4994336
     10958.78       0.4994912
     10959.67       0.4995486
     10960.56       0.4996065
     10961.43       0.4996636
     10962.33       0.4997217
     10963.22        0.499774
     10964.11       0.4998092
       10965.       0.4998444
     10965.89       0.4998793
     10966.77        0.499914
     10967.66       0.4999493
     10968.55       0.4999842
     10969.44       0.5000195
     10970.33       0.5000689
     10971.22       0.5001428
     10972.12       0.5002165
     10973.01       0.5002903
      10973.9        0.500351
     10974.78       0.5004108
     10975.67       0.5004714
     10976.56       0.5005321
     10977.45       0.5005929
     10978.34       0.5006535
     10979.24       0.5007144
     10980.13       0.5007695
     10981.02       0.5007922
     10981.91        0.500815
     10982.79       0.5008374
     10983.69       0.5008572
     10984.58       0.5008759
     10985.47        0.500895
     10986.35       0.5009136
     10987.26       0.5009328
     10988.15       0.5009517
     10989.03       0.5009704
     10989.92       0.5009893
     10990.83           0.501
     10991.71       0.5010102
      10992.6       0.5010203
      10993.5       0.5010124
     10994.39       0.5009897
     10995.28       0.5009667
     10996.17       0.5009435
     10997.07       0.5009206
     10997.96       0.5008978
     10998.84       0.5008751
     10999.74       0.5008521
     11000.63       0.5008329
     11001.52       0.5008155
     11002.41       0.5007982
     11003.31       0.5007749
     11004.21       0.5007405
     11005.09       0.5007066
     11005.98       0.5006723
     11006.89       0.5006375
     11007.77       0.5006038
     11008.67       0.5005695
     11009.56       0.5005351
     11010.46       0.5005009
     11011.35       0.5004665
     11012.24        0.500432
     11013.13       0.5003958
     11014.02       0.5003432
     11014.92       0.5002906
      11015.8       0.5002387
     11016.71       0.5001851
      11017.6       0.5001325
     11018.49       0.5000805
     11019.38       0.5000278
     11020.28       0.4999751
     11021.17       0.4999224
     11022.07       0.4998696
     11022.96       0.4998168
     11023.86       0.4997533
     11024.75       0.4996891
     11025.65       0.4996248
     11026.54       0.4995607
     11027.44       0.4994964
     11028.34       0.4994322
     11029.23       0.4993678
     11030.12       0.4993044
     11031.01       0.4992402
     11031.91       0.4991759
     11032.79       0.4991126
     11033.69       0.4990479
     11034.59       0.4989835
     11035.48       0.4989189
     11036.38       0.4988543
     11037.28       0.4987898
     11038.17       0.4987252
     11039.07       0.4986607
     11039.97       0.4985963
     11040.86       0.4985316
     11041.76        0.498467
     11042.66       0.4984024
     11043.54       0.4983365
     11044.44        0.498268
     11045.34       0.4981996
     11046.24       0.4981312
     11047.13       0.4980628
     11048.03       0.4979944
     11048.92       0.4979269
     11049.81       0.4978584
     11050.71         0.49779
     11051.61       0.4977214
     11052.51       0.4976531
     11053.41       0.4975834
      11054.3        0.497512
      11055.2       0.4974407
      11056.1       0.4973692
       11057.       0.4972979
      11057.9       0.4972263
      11058.8        0.497155
     11059.68       0.4970846
     11060.58       0.4970379
     11061.48       0.4970047
     11062.38       0.4969716
     11063.28       0.4969415
     11064.16       0.4969195
     11065.06       0.4968972
     11065.96       0.4968752
     11066.86       0.4968528
     11067.76       0.4968306
     11068.66       0.4968082
     11069.56       0.4967859
     11070.46        0.496744
     11071.36       0.4966835
     11072.26       0.4966227
     11073.16       0.4965642
     11074.06        0.496519
     11074.96       0.4964738
     11075.84       0.4964291
     11076.74       0.4963838
     11077.64       0.4963386
     11078.54       0.4962934
     11079.43       0.4962487
     11080.33       0.4962034
     11081.23       0.4961582
     11082.13       0.4961129
     11083.03       0.4960676
     11083.93        0.496035
     11084.83       0.4960024
     11085.74       0.4959697
     11086.64        0.495937
     11087.54       0.4959045
     11088.44       0.4958719
     11089.34       0.4958393
     11090.23       0.4958071
     11091.14       0.4957741
     11092.03       0.4957418
     11092.93       0.4957092
     11093.83       0.4956917
     11094.73       0.4956762
     11095.62       0.4956611
     11096.53       0.4956454
     11097.43       0.4956301
     11098.33       0.4956146
     11099.23       0.4955991
     11100.13       0.4955836
     11101.03       0.4955682
     11101.94       0.4955527
     11102.84       0.4955373
     11103.73        0.495547
     11104.64       0.4955652
     11105.54       0.4955829
     11106.43       0.4956002
     11107.34        0.495618
     11108.24       0.4956357
     11109.13       0.4956532
     11110.03       0.4956709
     11110.94       0.4956885
     11111.85       0.4957064
     11112.74       0.4957239
     11113.64        0.495757
     11114.55       0.4957981
     11115.45       0.4958391
     11116.35         0.49588
     11117.26       0.4959211
     11118.16        0.495962
     11119.06       0.4960032
     11119.97       0.4960442
     11120.86       0.4960849
     11121.77       0.4961263
     11122.68       0.4961675
     11123.57       0.4962131
     11124.47       0.4962627
     11125.38       0.4963125
     11126.27       0.4963616
     11127.17       0.4964113
     11128.08       0.4964612
     11128.98       0.4965107
     11129.88       0.4965608
     11130.79       0.4966105
     11131.69       0.4966605
      11132.6       0.4967103
      11133.5       0.4967699
     11134.39       0.4968377
      11135.3       0.4969071
     11136.22        0.496977
     11137.11       0.4970454
     11138.01       0.4971145
     11138.92       0.4971838
     11139.82       0.4972529
     11140.73       0.4973533
     11141.63       0.4974611
     11142.53       0.4975675
     11143.43       0.4976789
     11144.34       0.4977957
     11145.24       0.4979124
     11146.15        0.498029
     11147.05       0.4981456
     11147.95       0.4982605
     11148.85       0.4983774
     11149.77       0.4984957
     11150.67       0.4985825
     11151.57       0.4986604
     11152.48       0.4987386
     11153.38       0.4988199
     11154.29       0.4989063
      11155.2        0.498993
      11156.1       0.4990798
     11157.01       0.4991664
      11157.9       0.4992519
     11158.81       0.4993385
     11159.72       0.4994255
     11160.62       0.4995123
     11161.53       0.4995988
     11162.44       0.4996856
     11163.34        0.499775
     11164.25       0.4998697
     11165.15       0.4999633
     11166.05       0.5000583
     11166.97       0.5001546
     11167.87       0.5002479
     11168.78       0.5003433
     11169.68       0.5004382
     11170.59       0.5005329
      11171.5       0.5006281
     11172.41       0.5007228
      11173.3       0.5008154
     11174.21       0.5009057
     11175.12       0.5009957
     11176.03       0.5010859
     11176.93       0.5011763
     11177.84       0.5012664
     11178.74       0.5013556
     11179.65       0.5014455
     11180.55        0.501536
     11181.46       0.5016261
     11182.37       0.5017165
     11183.28        0.501805
     11184.19       0.5018877
      11185.1       0.5019708
     11186.01       0.5020535
     11186.92       0.5021366
     11187.82       0.5022194
     11188.73       0.5023025
     11189.63       0.5023843
     11190.54       0.5024672
     11191.45       0.5025502
     11192.36        0.502633
     11193.27       0.5027121
     11194.18       0.5027768
     11195.09       0.5028419
     11195.98       0.5029057
     11196.89       0.5029705
      11197.8       0.5030354
     11198.71       0.5031002
     11199.62       0.5031652
     11200.53       0.5032547
     11201.43       0.5033597
     11202.35       0.5034675
     11203.26       0.5035707
     11204.16       0.5036592
     11205.07        0.503749
     11205.98       0.5038388
     11206.89       0.5039287
      11207.8       0.5040184
     11208.71       0.5041084
     11209.62       0.5041981
     11210.52       0.5042644
     11211.43       0.5043149
     11212.34       0.5043656
     11213.26       0.5044136
     11214.17       0.5044511
     11215.08       0.5044888
     11215.99       0.5045263
      11216.9       0.5045639
      11217.8       0.5046011
     11218.71       0.5046387
     11219.63       0.5046768
     11220.53       0.5047139
     11221.45       0.5047515
     11222.36       0.5047891
     11223.27       0.5048209
     11224.18        0.504832
     11225.09       0.5048431
     11225.99        0.504854
     11226.91       0.5048649
     11227.82        0.504876
     11228.73       0.5048872
     11229.64       0.5048981
     11230.55       0.5049092
     11231.46         0.50492
     11232.38       0.5049313
     11233.29       0.5049353
     11234.19        0.504918
     11235.11       0.5049002
     11236.02       0.5048826
     11236.93       0.5048649
     11237.84       0.5048472
     11238.76       0.5048295
     11239.67       0.5048116
     11240.58       0.5047939
      11241.5       0.5047764
     11242.41       0.5047585
     11243.31       0.5047351
     11244.23       0.5046937
     11245.14       0.5046526
     11246.04       0.5046118
     11246.95       0.5045704
     11247.88       0.5045286
     11248.78       0.5044879
      11249.7       0.5044465
     11250.61       0.5044054
     11251.52        0.504364
     11252.44       0.5043226
     11253.35        0.504276
     11254.27       0.5042168
     11255.18       0.5041576
      11256.1       0.5040984
       11257.         0.50404
     11257.92       0.5039799
     11258.84       0.5039206
     11259.74       0.5038622
     11260.66        0.503803
     11261.57       0.5037438
     11262.47       0.5036854
     11263.39       0.5036199
     11264.32       0.5035416
     11265.22       0.5034654
     11266.14       0.5033882
     11267.05       0.5033109
     11267.97       0.5032336
     11268.88       0.5031562
      11269.8       0.5030789
     11270.71       0.5030323
     11271.63       0.5029943
     11272.54       0.5029562
     11273.45       0.5029121
     11274.36       0.5028568
     11275.28       0.5028016
      11276.2       0.5027461
      11277.1       0.5026915
     11278.03       0.5026355
     11278.95       0.5025799
     11279.85       0.5025252
     11280.77       0.5024369
     11281.68       0.5023419
      11282.6        0.502247
     11283.52       0.5021464
     11284.43       0.5020392
     11285.35        0.501932
     11286.27       0.5018247
     11287.18       0.5017172
      11288.1       0.5016102
     11289.02       0.5015026
     11289.94       0.5013953
     11290.84       0.5012893
     11291.76       0.5011821
     11292.67       0.5010747
     11293.58       0.5009657
      11294.5       0.5008523
     11295.42       0.5007389
     11296.33       0.5006256
     11297.25       0.5005124
     11298.17       0.5003991
     11299.09       0.5002857
     11300.01       0.5001723
     11300.92       0.5000587
     11301.84       0.4999453
     11302.76       0.4998319
     11303.68       0.4997206
      11304.6       0.4996108
      11305.5       0.4995022
     11306.42       0.4993921
     11307.34       0.4992821
     11308.26       0.4991723
     11309.18       0.4990621
     11310.08       0.4989534
       11311.       0.4988432
     11311.92       0.4987334
     11312.84       0.4986232
     11313.76       0.4985195
     11314.68       0.4984189
      11315.6       0.4983178
     11316.52       0.4982168
     11317.44        0.498116
     11318.36        0.498015
     11319.28       0.4979138
      11320.2        0.497813
      11321.1       0.4977132
     11322.02       0.4976121
     11322.94        0.497511
     11323.86       0.4974124
     11324.78       0.4973141
      11325.7       0.4972154
     11326.61       0.4971185
     11327.53         0.49702
     11328.45       0.4969214
     11329.37       0.4968232
     11330.29       0.4967371
     11331.21       0.4966778
     11332.14       0.4966185
     11333.06       0.4965591
     11333.98       0.4965235
      11334.9       0.4964896
     11335.82       0.4964555
     11336.74       0.4964213
     11337.66       0.4963872
     11338.57       0.4963535
     11339.49       0.4963194
     11340.41       0.4962678
     11341.32       0.4961953
     11342.24       0.4961221
     11343.16       0.4960511
     11344.09       0.4960151
     11345.01       0.4959795
     11345.93       0.4959437
     11346.85       0.4959078
     11347.77       0.4958718
      11348.7        0.495836
     11349.62       0.4958001
     11350.54       0.4957643
     11351.46       0.4957284
     11352.37       0.4956928
     11353.29       0.4956613
     11354.22       0.4956464
     11355.14       0.4956319
     11356.06       0.4956171
     11356.98       0.4956025
      11357.9       0.4955879
     11358.82       0.4955734
     11359.74       0.4955584
     11360.66       0.4955437
     11361.59       0.4955292
     11362.51       0.4955145
     11363.43       0.4955108
     11364.36       0.4955276
     11365.28       0.4955441
      11366.2       0.4955611
     11367.11       0.4955777
     11368.05       0.4955947
     11368.97       0.4956117
     11369.89       0.4956281
     11370.81       0.4956448
     11371.73        0.495662
     11372.64       0.4956784
     11373.57       0.4957064
     11374.49       0.4957468
     11375.42       0.4957866
     11376.34       0.4958266
     11377.27       0.4958666
     11378.19       0.4959069
     11379.11       0.4959467
     11380.04       0.4959883
     11380.96       0.4960676
     11381.89       0.4961471
     11382.81       0.4962262
     11383.73       0.4963196
     11384.65       0.4964221
     11385.59       0.4965258
      11386.5        0.496627
     11387.43       0.4967295
     11388.35        0.496832
     11389.26       0.4969331
     11390.19       0.4970279
     11391.12       0.4970911
     11392.04       0.4971544
     11392.97       0.4972176
     11393.89       0.4973005
     11394.81       0.4973863
     11395.74       0.4974741
     11396.67        0.497561
     11397.58       0.4976466
     11398.51       0.4977333
     11399.44       0.4978203
     11400.36       0.4979084
     11401.29       0.4979986
     11402.21       0.4980888
     11403.14       0.4981797
     11404.07       0.4982982
     11404.99       0.4984164
     11405.91       0.4985332
     11406.83       0.4986515
     11407.76         0.49877
     11408.69       0.4988883
     11409.62       0.4990068
     11410.54       0.4991251
     11411.47       0.4992437
     11412.38       0.4993605
     11413.31       0.4994836
     11414.25       0.4996262
     11415.17       0.4997651
     11416.09       0.4999061
     11417.02       0.5000468
     11417.95        0.500188
     11418.88       0.5003289
      11419.8       0.5004697
     11420.72       0.5006089
     11421.66       0.5007517
     11422.58       0.5008909
      11423.5       0.5010345
     11424.43       0.5011819
     11425.36        0.501329
     11426.29       0.5014766
     11427.22       0.5016236
     11428.15       0.5017712
     11429.06       0.5019167
     11429.99       0.5020641
     11430.92       0.5022116
     11431.85        0.502359
     11432.78       0.5025064
     11433.71       0.5026579
     11434.62       0.5028093
     11435.56       0.5029651
     11436.49       0.5031189
     11437.41       0.5032704
     11438.34       0.5034243
     11439.27       0.5035782
      11440.2       0.5037405
     11441.13        0.503934
     11442.06       0.5041279
     11442.99       0.5043218
      11443.9       0.5045136
     11444.83       0.5047078
     11445.76       0.5049022
     11446.69       0.5050964
     11447.62       0.5052912
     11448.55       0.5054855
     11449.48       0.5056802
     11450.41       0.5058567
     11451.34       0.5060114
     11452.26       0.5061637
     11453.21       0.5063195
     11454.14       0.5064625
     11455.05       0.5066037
     11455.99       0.5067468
     11456.92       0.5068899
     11457.85        0.507033
     11458.78       0.5071762
     11459.71       0.5073194
     11460.63       0.5074604
     11461.56       0.5076038
     11462.49       0.5077471
     11463.42       0.5078908
     11464.35       0.5080357
     11465.28       0.5081806
      11466.2       0.5083237
     11467.13       0.5084687
     11468.08       0.5086157
       11469.       0.5087587
     11469.93       0.5089039
     11470.86       0.5090488
     11471.79        0.509194
     11472.73       0.5093392
     11473.66       0.5094787
     11474.59       0.5096139
     11475.52       0.5097491
     11476.46       0.5098844
     11477.37       0.5100179
     11478.31       0.5101532
     11479.24       0.5102887
     11480.16       0.5104221
     11481.11       0.5105594
     11482.04       0.5106946
     11482.96        0.510828
     11483.89       0.5109377
     11484.83       0.5110407
     11485.76       0.5111439
     11486.69       0.5112469
     11487.62         0.51135
     11488.56       0.5114533
     11489.49       0.5115564
     11490.43       0.5116785
     11491.35       0.5118203
     11492.28       0.5119644
     11493.21        0.512107
     11494.15       0.5122302
     11495.08       0.5123537
     11496.02       0.5124767
     11496.95       0.5126002
     11497.87       0.5127221
     11498.81       0.5128453
     11499.75       0.5129707
     11500.67        0.513061
     11501.61       0.5131412
     11502.54       0.5132213
     11503.48       0.5132935
     11504.41       0.5133511
     11505.35       0.5134089
     11506.28       0.5134667
     11507.22       0.5135244
     11508.15       0.5135821
     11509.07       0.5136389
     11510.01       0.5136968
     11510.95       0.5137548
     11511.87       0.5138116
      11512.8       0.5138693
     11513.74       0.5139077
     11514.67       0.5139349
     11515.61        0.513962
     11516.54       0.5139888
     11517.48        0.514016
     11518.42       0.5140432
     11519.35         0.51407
     11520.29       0.5140972
     11521.22       0.5141243
     11522.16        0.514151
      11523.1       0.5141782
     11524.02       0.5141786
     11524.97       0.5141771
     11525.89       0.5141758
     11526.83       0.5141744
     11527.77       0.5141733
     11528.69       0.5141718
     11529.63       0.5141703
     11530.56       0.5141689
      11531.5       0.5141677
     11532.44        0.514166
     11533.38       0.5141605
     11534.31       0.5141417
     11535.25       0.5141227
     11536.19       0.5141038
     11537.12       0.5140848
     11538.06       0.5140656
       11539.       0.5140469
     11539.94       0.5140277
     11540.86       0.5140467
      11541.8       0.5140689
     11542.74        0.514091
     11543.67       0.5141048
      11544.6       0.5141117
     11545.54       0.5141187
     11546.48       0.5141256
     11547.41       0.5141328
     11548.35       0.5141398
     11549.29       0.5141466
     11550.23       0.5141435
     11551.17       0.5141094
     11552.11       0.5140755
     11553.04       0.5140411
     11553.98         0.51399
     11554.92       0.5139363
     11555.86       0.5138826
      11556.8        0.513829
     11557.73       0.5137761
     11558.67       0.5137224
      11559.6       0.5136686
     11560.53       0.5136156
     11561.47       0.5135619
     11562.41       0.5135081
     11563.35       0.5134509
     11564.29       0.5133803
     11565.23       0.5133092
     11566.17       0.5132385
     11567.11       0.5131672
     11568.05       0.5130966
     11568.99       0.5130253
     11569.93       0.5129547
     11570.87       0.5128834
     11571.81       0.5128126
     11572.75       0.5127414
     11573.69       0.5126671
     11574.62       0.5125911
     11575.56       0.5125134
      11576.5       0.5124362
     11577.42       0.5123599
     11578.37       0.5122825
     11579.31       0.5122052
     11580.25       0.5121279
     11581.19       0.5120505
     11582.13        0.511973
     11583.07       0.5118958
     11584.01       0.5118129
     11584.95       0.5117294
     11585.89       0.5116458
     11586.84        0.511562
     11587.78       0.5114784
     11588.72       0.5113949
     11589.65       0.5113122
     11590.59       0.5112545
     11591.53       0.5112118
     11592.46       0.5111697
     11593.42       0.5111316
     11594.36       0.5111096
     11595.29       0.5110878
     11596.23       0.5110658
     11597.17       0.5110437
     11598.11       0.5110216
     11599.05       0.5109994
       11600.       0.5109771
     11600.94       0.5109143
     11601.88       0.5108516
     11602.83       0.5107887
     11603.77       0.5107334
     11604.71       0.5106823
     11605.65       0.5106316
     11606.58       0.5105813
     11607.53       0.5105303
     11608.47       0.5104793
      11609.4       0.5104291
     11610.34       0.5103782
     11611.29        0.510327
     11612.23       0.5102763
     11613.17       0.5102252
     11614.12       0.5101762
     11615.06       0.5101274
       11616.       0.5100785
     11616.95       0.5100297
     11617.88       0.5099815
     11618.84       0.5099318
     11619.78       0.5098828
     11620.71       0.5098346
     11621.66       0.5097857
      11622.6       0.5097367
     11623.54       0.5096933
     11624.49       0.5096582
     11625.43       0.5096232
     11626.38       0.5095883
     11627.31       0.5095538
     11628.26       0.5095188
      11629.2       0.5094838
     11630.15       0.5094551
     11631.09        0.509461
     11632.04       0.5094671
     11632.97       0.5094729
     11633.93       0.5094958
     11634.87       0.5095232
      11635.8       0.5095502
